NAME	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	TOT
bt491	0.31	0.07	59.73	0.90	24.37	1.60	2.38	0.28	0.01	0.34	0.30	0.07	0.08	0.29	0	0.31	0.02	0	0.01	0	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	91.46
rt491	0.04	0.04	51.08	0.02	18.06	1.69	3.78	0.02	0.04	0.43	0.04	0.04	0.50	0.01	0	0	0.01	0.02	0.04	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.87
bg491	7.30	0.87	16.20	1.05	7.14	16.57	14.00	11.39	8.07	9.44	7.30	0.87	0.72	0.04	0	9.87	7.58	8.86	8.07	0.81	0	0	1.64	0	0.99	0.71	0.06	0	0	0	0	0	0.47	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.43
rg491	6.25	0.57	8.94	0.28	5.04	10.81	10.97	6.71	5.80	6.30	6.25	0.57	0.65	0	0	6.25	6.05	6.71	5.80	0.75	0	0	0.01	0	0.60	0.67	0.04	0	0	0	0	0	0.30	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.53
rp491	8.49	6.16	18.27	5.65	9.72	13.67	10.24	8.35	8.87	12.45	7.04	4.22	7.72	3.38	0	6.25	5.27	6.13	8.58	5.36	0	0	0	0	4.28	2.68	2.05	2.22	0	0	0	0	2.13	2.26	1.43	0	0	0	0	1.16	1.45	1.94	0	0	0	0	0	0	0.29	177.71
bt492	0	0	66.97	0.60	17.92	0.73	3.08	0.56	0	0.39	0.38	0.10	0.05	0.37	0	0.01	0.02	0.01	0.02	0.02	0	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.25
rt492	0	0	49.88	0.03	18.20	1.68	2.41	0	0	0.20	0.17	0.08	0.14	0.03	0	0	0.02	0.02	0.03	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	72.96
bg492	0	0	11.40	0.60	6.21	5.67	5.68	3.38	0	8.87	7.89	0.69	0.36	0.03	0	10.80	8.41	9.17	8.54	0.43	0	0	1.11	0	0.48	0.31	0.07	0	0	0	0	0	0.34	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.58
rg492	0	0	7.05	0.13	4.27	3.38	3.49	0.01	0	5.66	5.45	1.04	0.87	0.03	0	5.35	4.54	5.89	5.17	0.79	0	0	0	0	0.92	0.68	0.13	0	0	0	0	0	0.45	0.39	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.77
cpr492	0	0	9.55	0	5.37	3.86	3.59	0	0	5.46	6.89	4.46	5.28	2.39	0	5.80	5.75	6.04	7.74	5.05	0	0	0	0	4.15	2.15	2.99	2.23	0	0	0	0	2.09	2.67	2.09	0	0	0	0	1.25	1.67	1.74	0	0	0	0	0	0	0.46	100.72
