NAME	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	TOT
bt491	90.50	4.40	0.01	19.63	1.83	0	0.17	0.01	0.07	0.03	0.01	0	0.01	0.01	0	0	0	0.01	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.71
rt491	0.45	0	0.01	0.62	3.81	0	0.13	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.04
bg491	89.43	2.78	0.50	5.68	0.51	0.25	0.23	8.53	7.73	3.15	0.29	0.19	0.18	0	0	0	0	0.50	0.51	0.13	0.08	0	0.32	0	0.25	0.25	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.55
rg491	0.68	0.04	0.04	0.05	0.06	0	0.03	0.10	0.08	0.03	0.04	0.04	0.04	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25
rp491	13.11	12.24	15.85	8.46	16.33	6.41	6.91	5.67	3.68	9.36	3.58	12.24	15.85	3.48	0	0	0	2.08	2.41	7.01	4.28	0	0	0	6.35	6.41	3.52	2.12	0	0	0	0	0	2.19	1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.10
bt492	89.22	7.03	0.10	18.56	3.76	0	0.06	0	0.06	0.02	0.01	0	0.01	0	0	0	0	0.01	0	0	0	0	0.01	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.87
rt492	0.50	0	0	0.77	3.30	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.09
bg492	92.94	0.99	0	3.39	0.17	0	0.04	6.91	6.40	2.02	0.24	0.12	0.14	0	0	0	0	0.52	0.33	0.13	0.03	0	0.51	0	0.08	0.12	0.03	0.03	0	0	0	0	0	0.10	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.27
rg492	0.46	0	0	0.04	0.09	0	0.01	0.12	0.07	0.08	0.06	0	0.01	0	0	0	0	0.01	0.03	0.06	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07
cpr492	5.50	0	0	3.42	8.95	0	3.47	1.54	2.19	2.17	2.48	12.74	14.81	3.99	0	0	0	2.60	2.63	6.66	3.91	0	0	0	5.79	6.37	4.52	1.47	0	0	0	0	0	1.84	1.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.98
