NAME	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	TOT
bt491	55.96	13.07	13.69	18.90	4.41	0.14	0	0.01	0.02	0.08	0	0	0.03	0.02	0	0	0	0	0.02	0.01	0	0	0	0	0	0.02	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.39
rt491	1.39	0	1.20	3.21	1.84	1.40	0	0.02	0.01	0.27	0.01	0	0	0.01	0	0	0	0.02	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.41
bg491	68.44	6.86	4.44	9.63	2.32	5.17	0	3.98	3.22	6.10	3.25	1.00	0.87	0	0.02	0	0	3.89	3.22	0.82	0.33	0	0	0.09	0	0.70	0	0.09	0	0	0	0	0.37	0.21	0.04	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	125.12
rg491	1.68	0.28	0.33	0.73	0.34	1.04	0	0.69	0.40	0.67	0.76	0.27	0.10	0	0	0	0	0.68	0.40	0.08	0.12	0	0	0	0	0.08	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.66
rp491	10.17	8.71	18.46	13.20	6.06	11.47	0.51	9.18	4.96	14.23	4.83	8.52	14.27	5.15	0	0	0	5.76	4.96	10.62	4.16	0	0	0	0	5.41	0.51	3.42	0	0	0	0	2.57	2.62	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	169.93
bt492	54.36	16.02	15.86	15.94	1.93	0.77	0	0	0	0.10	0.05	0.02	0.02	0.03	0	0	0	0.01	0.03	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0.01	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.19
rt492	0.90	0.03	1.59	2.40	1.29	1.11	0	0	0	0.01	0	0.01	0.01	0	0	0	0	0	0.01	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.38
bg492	61.48	4.74	4.55	8.73	2.05	5.01	0	0	0	5.59	3.23	0.63	0.43	0	0.10	0	0	4.72	3.31	0.38	0.14	0	0	0.06	0	0.35	0	0.03	0	0	0	0	0.38	0.17	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.11
rg492	1.34	0	0.44	1.11	0.99	1.15	0	0	0	0.90	1.10	0.12	0.17	0	0	0	0	1.04	0.96	0.12	0.05	0	0	0	0	0.03	0	0	0	0	0	0	0.01	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.55
cpr492	1.93	0	1.61	4.23	6.36	5.55	0	0	0	2.97	5.39	7.89	14.43	6.59	0	0	0	4.95	4.90	9.75	4.92	0	0	0	0	5.93	0.59	2.67	0	0	0	0	3.12	2.98	0	0	0	0	0	0	0	0.10	0	0	0	0	0	0	0	96.86
