NAME	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	TOT
bt491	110.66	5.11	1.06	0.42	0	0	0.01	0.03	0.02	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.34
rt491	55.42	0.80	0.43	0.13	0.02	0	0.01	0.36	0.02	0.01	0	0	0	0	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	57.23
bg491	98.08	4.00	1.08	1.02	0	0.21	0	5.18	1.65	0.41	0	0	0	0	0	0.21	0	0	0	0	0	0.20	0	0	0	0	0	0	0	0.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.24
rg491	51.91	1.01	0.14	0.02	0	0.07	0	5.25	0.32	0.08	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.87
rp491	121.86	1.40	2.97	1.09	2.20	1.01	1.49	0.79	1.04	1.82	0.55	0	0.77	0	0	0.77	1.09	0.27	0.56	0.82	0	0.94	1.54	0.54	1.34	0.23	0	0	0.36	0.34	0.81	0	0	0	0	0	0.40	0.34	0	0	0	0	0.48	0	0	0.01	0	0	0	147.83
bt492	109.09	5.12	0.94	0.36	0.07	0	0	0.03	0.03	0.01	0.01	0	0	0	0	0.01	0	0	0	0.02	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	115.71
rt492	57.19	0.84	0.31	0.03	0	0	0	0.39	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.78
bg492	104.09	1.34	0.31	0.20	0	0	0	2.02	0.67	0.20	0	0	0	0	0	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.09
rg492	51.69	0.69	0.08	0.02	0	0	0	6.46	0.38	0.04	0	0	0	0	0	0.04	0	0	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.61
cpr492	111.04	0.49	0.59	0.39	1.02	0	0	0.48	0.46	0.46	0.54	0.05	0.86	0	0	0.46	1.56	0.74	1.21	0.89	0	0.73	1.35	0.75	0.81	0.31	0	0	0.41	1.08	0.90	0	0	0	0	0	0.92	0.25	0	0	0	0	0.50	0.03	0	0.04	0	0	0	129.32
