NAME	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	TOT
bt491	4.18	45.85	50.96	5.89	0.12	0.05	0.04	0.05	0.13	0.26	0.02	0	0.02	0.01	0	0.04	0	0.02	0.08	0.01	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.02	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	107.77
rt491	0.01	41.36	43.03	4.65	0.49	0.11	0.04	0.14	0.27	0.22	0.01	0	0.02	0	0	0.03	0.03	0.02	0.24	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.70
bg491	7.25	8.99	13.72	8.57	10.68	6.33	5.78	10.83	13.10	6.96	6.36	0	0	0	6.49	1.74	5.19	6.07	6.78	0	0	0	4.75	0.44	0	0	0	0	0	0.63	0	3.40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.06
rg491	3.90	7.11	7.30	4.71	2.85	2.92	3.69	4.88	6.82	4.39	3.87	0	0	0	0.30	0.60	3.55	3.57	3.70	0	0	0	2.20	0.28	0.04	0	0	0	0	0.51	0.03	2.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.94
rp491	11.11	12.91	15.62	11.28	7.12	8.51	8.17	8.87	15.73	9.59	7.54	0	3.37	0.91	0.04	2.70	5.04	3.80	5.13	2.01	1.09	0	2.53	1.62	2.68	1.85	1.25	0.74	0	2.24	1.46	2.60	1.02	1.00	0.07	0	0	0.02	0.73	0.68	1.02	0	0	0	0	0	0	0	0	162.05
bt492	2.54	55.89	46.26	2.39	0.14	0.07	0.02	0.03	0.03	0.27	0.03	0	0.03	0.01	0	0.03	0.02	0.01	0.09	0	0.01	0	0	0	0.01	0	0.02	0.01	0	0.01	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	107.94
rt492	0	34.87	43.19	6.39	0.22	0.09	0	0.01	0.05	0.14	0.28	0	0.05	0	0	0.03	0.02	0.03	0.21	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.60
bg492	5.56	4.10	7.76	7.90	4.82	4.21	0.20	4.25	5.87	6.64	6.18	0	0	0	5.26	3.38	5.64	6.06	6.92	0	0	0	4.04	0.15	0	0	0	0	0	0.79	0	2.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.48
rg492	0	4.07	4.47	4.55	2.66	2.89	0.10	2.30	3.01	4.01	3.81	0	0.03	0	0.43	1.19	3.49	4.00	3.94	0.03	0	0	2.23	0.03	0.03	0	0	0	0	0.11	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.67
cpr492	0	10.08	11.12	8.49	4.11	4.68	1.74	2.80	8.68	4.61	5.14	0	2.94	0.95	0.08	2.45	3.71	4.10	6.66	1.89	0.90	0	3.28	1.55	1.69	1.74	1.91	0.77	0	2.06	1.57	2.03	1.19	0.91	0.10	0	0	0.02	0.54	0.89	0.78	0	0	0	0	0	0	0	0	106.16
