NAME	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	TOT
bt491	55.31	20.41	10.68	3.63	0.32	0	0.02	0.03	0.05	0.03	0.15	0	0	0.28	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	90.94
rt491	0	1.78	0.96	0.85	0.03	0	0.02	0.01	0.02	0.01	0	0	0	0	0	0	0.02	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.71
bg491	64.14	7.47	3.59	3.71	5.62	2.56	1.47	6.03	7.83	3.96	0.28	0	0	0	5.44	2.56	1.03	0.66	1.84	0	0	1.02	0.90	0	0	0	0	0	0.72	1.15	0	0.53	0	0	0	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	122.85
rg491	0.38	0.50	0.34	0.41	0.22	0.11	0.54	0.47	0.85	0.29	0.36	0	0	0	0.16	0.11	0.24	0.24	0.39	0	0	0.20	0.08	0	0	0	0	0	0.29	0.08	0	0.04	0	0	0	0	0.30	0.01	0	0	0	0	0	0	0	0	0	0	0	6.61
rp491	10.09	9.60	9.67	7.14	20.65	10.68	7.27	6.80	11.07	5.42	1.10	4.63	0	1.40	6.65	3.84	3.49	2.02	2.14	0	0	1.63	2.45	0	10.28	4.45	2.11	0	0.87	1.68	8.58	1.12	2.21	1.63	0	1.61	1.08	2.23	1.29	1.24	0.41	0.01	2.24	2.11	1.68	0.78	0.59	0	0	175.94
bt492	56.96	22.00	8.71	3.02	0.12	0	0.02	0.02	0.04	0.03	0.02	0.03	0	0.01	0	0.01	0.01	0.03	0	0	0	0.01	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.01	0	0.01	0	0	0	0	91.09
rt492	0.01	1.00	1.10	0.37	0.16	0	0	0	0.02	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.69
bg492	66.80	3.13	2.62	2.66	0.13	0	0.06	4.54	4.44	2.54	0.22	0	0	0	6.21	2.69	0.99	0.91	1.58	0	0	1.19	1.10	0	0	0	0	0	0.69	0.81	0	0.59	0	0	0	0	0.30	0	0	0	0	0	0	0	0	0	0	0	0	104.20
rg492	0	0.25	0.23	0.15	0.04	0	0	0.21	0.22	0.16	0.07	0	0	0	0.21	0.22	0.24	0.20	0.21	0	0	0.17	0.05	0	0	0	0	0	0.10	0.06	0	0.04	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	2.89
cpr492	0	2.73	2.81	1.65	1.55	0	0	3.23	5.20	1.73	2.14	3.51	0.01	1.24	5.34	2.91	2.98	2.64	2.32	0	0	1.82	2.67	0	9.28	4.12	2.18	0	0.94	2.09	8.23	1.22	3.42	1.21	0	1.54	1.12	2.92	1.85	1.05	0.34	0.01	2.58	2.01	2.22	1.29	1.14	0	0	97.24
