NAME	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	TOT
bt491	0.29	11.67	0.04	0.01	34.34	4.04	1.33	18.49	0.02	18.80	0.29	10.54	0	0	34.05	4.04	1.31	0	0	0	0	1.13	0.04	0.01	0.28	0	0	0	0.01	0.28	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.01	0	0	0	0	141.04
rt491	0	0.35	0.06	0.01	0.04	0	0.16	0	0.01	0.01	0	0	0	0	0.03	0	0.16	0	0	0	0	0.35	0.05	0.01	0.01	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	1.28
bg491	0.77	10.73	8.52	4.91	14.46	8.75	14.80	7.46	7.22	11.92	0.19	0.08	0	0	13.71	8.46	7.14	0	0	0	0	8.89	8.33	4.86	0.75	0.28	0	0	7.18	8.04	0.58	1.76	0.19	0	0	0	7.66	1.29	0.04	0	0	0	0	0.05	0	0.01	0	0	0	169.03
rg491	0.07	1.61	1.12	0.42	0.13	0	2.03	0.07	1.32	0.70	0	0	0	0	0.05	0	0.80	0	0	0	0	1.57	1.12	0.42	0.08	0	0	0	1.32	0.70	0.07	0.04	0	0	0	0	1.23	0.07	0	0	0	0	0	0	0	0	0	0	0	14.94
rp491	6.79	10.64	9.01	9.14	7.03	1.37	9.38	4.95	9.33	13.71	0	0	0	0	0.01	0	2.12	0	0	0	0	10.56	5.68	6.02	4.98	0	0	0	7.27	13.71	6.78	0.08	0	0	0	0	7.26	4.95	2.06	0	0.01	0	3.33	3.12	2.04	1.37	0	0	0	162.70
bt492	0	0	0	0	0	0	0	19.10	0.30	15.23	0.90	14.21	0	0	30.39	4.40	2.79	0	0	0	0	1.25	0.03	0	0.31	0.01	0	0	0.01	0.02	0.01	0.01	0	0	0	0	0.01	0	0.03	0	0	0	0	0	0	0	0	0	0	89.01
rt492	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.04	0	0.16	0	0	0	0	1.08	0	0	0.07	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38
bg492	0	0	0	0	0	0	0	6.78	0.01	3.44	0.29	0.04	0	0	11.60	8.72	7.33	0	0	0	0	9.40	8.74	5.74	0.34	0.09	0	0	7.43	8.71	0.35	1.32	0.21	0	0	0	7.37	1.36	0	0	0	0	0.01	0.04	0	0	0	0	0	89.32
rg492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59	0	0	0	0	1.83	0.91	0.23	0.04	0	0	0	1.24	0.52	0.06	0.04	0	0	0	0	1.19	0.07	0	0	0	0	0	0	0	0	0	0	0	6.72
cpr492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92	0	0	0	0	9.20	7.82	5.27	3.27	0	0	0	6.92	13.90	6.95	0.07	0	0	0	0	8.81	5.18	2.17	0	0.01	0	3.86	3.16	1.72	1.54	0	0	0	81.77
