NAME	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	TOT
bt491	106.29	13.95	0.60	0.55	0.03	0.03	0.01	0.02	0.03	0	0.04	0.01	0.01	0	0.01	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.60
rt491	12.33	8.92	1.11	0.17	0.01	0.01	0.03	0.04	0.04	0	0.02	0	0	0	0.01	0.01	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.73
bg491	99.72	7.63	1.47	0.63	2.81	0.43	0.05	4.09	3.34	0.04	0	0	0	0	2.81	0.29	0.05	0	0.04	0	0	0.07	0.10	0.04	0	0	0	0	0.05	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.70
rg491	11.62	4.97	0.94	0.10	0.52	0.01	0.06	0.90	0.76	0.03	0	0	0	0	0.52	0.01	0.06	0	0	0	0	0.02	0.01	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.56
rp491	30.05	8.21	9.92	6.17	14.28	7.94	5.96	7.09	6.27	4.94	3.18	5.34	3.93	0	1.04	2.24	4.56	3.36	2.43	3.21	2.10	1.10	1.94	3.74	8.31	4.42	0.03	0.01	1.73	1.56	0	0	1.65	0	0.86	0	0	2.60	0	0.17	0	0	0	0	1.73	0	0	0	0	162.07
bt492	103.53	13.18	1.03	0.16	0.35	0.02	0.01	0.01	0.05	0	0.02	0	0	0	0.01	0.01	0.02	0.03	0.01	0.02	0.01	0	0.01	0	0	0.01	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	118.52
rt492	12.84	9.05	1.21	0.51	0.03	0	0	0	0.05	0	0.02	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.72
bg492	104.08	6.09	0.65	0.19	0	0.03	0	3.25	1.94	0	0	0	0	0	2.38	0.22	0.03	0	0.03	0	0	0.14	0.14	0	0	0	0	0	0.02	0.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.29
rg492	11.59	4.93	0.62	0.05	0	0	0	0.98	1.03	0	0	0	0	0	0.42	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.68
cpr492	25.41	3.77	2.95	2.61	2.88	1.23	0.91	1.18	2.48	0	2.73	4.52	4.30	0	1.71	2.02	5.29	3.19	2.31	2.88	1.90	1.13	2.15	2.75	5.67	4.53	0	0.02	1.81	2.11	0	0	1.79	0	0.71	0	0	2.92	0	0.17	0	0	0	0	1.42	0	0	0	0	101.45
