NAME	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	TOT
bt491	0.33	59.49	63.88	31.48	4.44	0.13	0.10	0.09	0.58	0.33	0.33	0.14	0	0.01	0	0.05	0	0.09	0.48	0.01	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	161.99
rt491	0.01	39.12	34.58	21.42	4.06	0.07	0.07	0.09	0.58	0.31	0.01	0.06	0	0.01	0.02	0.01	0.01	0.09	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.00
bg491	7.36	11.46	13.66	8.11	13.60	9.16	5.44	7.50	12.56	6.37	7.17	0.23	0	0	8.97	2.94	4.38	7.50	6.85	0	0	0	6.18	0	0.25	0	0	0	0	0	0.19	4.48	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.55
rg491	6.18	9.46	10.74	5.97	10.32	7.64	5.34	6.39	9.51	5.39	5.90	0.36	0	0	6.06	1.67	4.23	6.39	5.83	0	0.05	0	4.74	0	0.28	0.07	0	0	0	0	0.23	3.81	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.70
rp491	6.36	14.17	10.66	10.36	20.44	12.16	7.46	7.18	13.22	6.92	4.20	3.12	0	2.25	13.27	3.91	3.26	4.71	7.07	1.74	1.42	0	4.18	0	2.25	2.31	1.26	1.52	0	0	0.74	2.60	1.21	0.98	0.70	0	0	0	0.75	0	0	1.08	0	0	0	0.76	0	0.95	1.04	176.21
bt492	0	71.54	62.28	17.95	2.62	0.05	0.10	0	0.14	0.38	0.03	0.12	0	0.05	0.01	0.07	0	0.09	0.37	0	0.01	0	0	0	0	0	0.02	0	0	0	0.01	0.01	0.01	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	155.88
rt492	0	37.12	39.19	16.58	5.16	0.03	0.31	0	0.07	0.32	0.02	0.06	0	0.01	0	0.01	0.01	0.16	0.41	0.02	0	0	0.26	0	0.01	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	99.78
bg492	0	4.57	6.21	7.41	5.53	6.05	1.58	0	4.94	6.52	6.67	0.47	0	0	8.12	4.99	4.97	7.35	7.38	0	0	0	5.53	0	0.17	0.06	0	0	0	0	0.15	4.01	0.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.88
rg492	0	5.39	6.20	6.20	4.32	5.68	0.80	0	4.12	5.64	6.44	0.43	0	0	7.68	2.87	3.59	6.22	6.29	0	0.01	0	4.71	0	0.24	0.03	0	0	0	0	0.20	3.25	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.43
cpr492	0	7.33	7.03	6.12	5.04	5.05	3.47	0	5.33	5.02	3.94	3.10	0	1.99	11.60	3.22	3.69	4.29	6.88	1.67	1.06	0	4.04	0	1.52	1.82	1.31	1.13	0	0	0.93	2.95	1.17	1.30	1.23	0	0	0	1.32	0	0	0.71	0	0	0	1.05	0	0.92	1.02	108.25
