NAME	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	TOT
bt491	89.60	1.26	0.04	0.02	0	0.01	0	0	0.01	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.98
rt491	85.37	0.34	0.02	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.87
bg491	97.29	2.66	0.68	0.32	0.04	0.04	0.08	0	0.04	0	0	0	0	0	0.04	0.04	0.04	0	0	0	0	0	0.04	0.04	0	0	0	0	0.04	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	101.43
rg491	84.33	0.71	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.05
rp491	99.17	1.82	0.96	0.79	1.30	0.68	0.67	0.37	0.72	0.49	0.31	0.86	0	0	0.64	0.39	0.60	0.37	0.16	0	0	0.28	0.40	0.31	0.43	0	0	0	0.22	0.12	0.18	0	0.29	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	112.60
bt492	87.72	2.79	0.05	0	0.02	0.01	0	0	0.01	0.04	0.01	0	0	0	0.01	0.03	0	0	0	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.71
rt492	84.02	0.52	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.56
bg492	95.01	2.35	0.03	0	0	0	0	0	0	0	0	0	0	0	0.10	0.06	0	0	0	0	0	0.05	0.05	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.70
rg492	84.65	0.56	0.01	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.24
cpr492	97.55	1.08	0.28	0.25	0.27	0.39	0	0	0.38	0.28	0.45	0.18	0	0	0.45	0.17	0.71	0.56	0.18	0	0	0.36	0.58	0.55	0.46	0	0	0	0.42	0.33	0.17	0	0.16	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	106.40
