NAME	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	TOT
bt491	0.04	0.48	0.08	34.41	53.53	2.91	2.10	0.03	0.01	0	0.04	0.48	0.08	0	0	0	0	0.03	0.01	0	0	0	0	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.28
rt491	0.31	0.03	0.16	12.10	45.80	2.94	2.34	0.02	0.04	0.01	0.29	0.03	0.16	0	0	0	0	0.02	0.04	0	0.02	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	64.34
bg491	10.55	6.43	2.69	15.33	9.62	11.51	9.07	12.15	10.19	1.93	9.50	1.42	1.95	0	0	0.71	0	12.06	10.19	1.72	1.05	0	0	6.51	0.52	1.47	0.55	0.09	0	0	0	5.01	0.74	0.79	0.08	0	0	0	0	0.21	0	0	0	0	0	0	0	0	0	144.04
rg491	9.56	5.65	1.71	9.78	7.13	7.86	6.76	10.21	7.08	1.20	8.76	1.13	1.15	0	0	0.09	0	10.11	7.08	1.12	0.80	0	0	4.95	0.23	1.04	0.21	0.10	0	0	0	4.52	0.56	0.42	0.07	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	109.36
rp491	11.57	7.70	12.41	9.16	10.05	11.65	7.86	9.78	9.28	9.22	8.23	4.87	9.57	0	0	0	0	6.77	9.12	7.25	3.34	0	0	4.46	0.64	5.21	2.40	3.01	0	0	0	2.83	2.84	1.64	1.84	0	0	0	0	1.97	0	0	0	0	0	0	0	0	0.16	174.83
bt492	0	0	0	38.72	49.42	5.05	0.39	0	0	0	0.84	0.14	0.14	0	0	0	0	0.05	0.01	0.04	0.03	0	0	0.03	0	0.01	0.02	0.01	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.92
rt492	0	0	0	12.41	46.89	3.98	0.99	0	0	0	0.22	0.05	0.15	0	0	0	0	0.01	0.01	0.02	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	64.76
bg492	0	0	0	8.46	9.15	9.80	7.69	0	0	0	10.71	1.40	1.10	0	0	1.40	0	12.58	9.73	1.28	0.72	0.13	0	6.31	0.19	0.91	0.44	0.18	0	0	0	5.57	1.07	0.42	0.11	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	89.42
rg492	0	0	0	3.35	5.71	4.87	4.30	0	0	0	7.10	0.95	0.94	0	0	0.04	0	7.35	5.62	0.88	0.41	0	0	3.12	0.26	0.68	0.19	0.08	0	0	0	3.43	0.61	0.39	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.34
cpr492	0	0	0	2.70	8.52	6.97	5.83	0	0	0	7.55	6.02	10.25	0	0	0.02	0	6.85	9.10	6.94	3.49	0	0	5.28	0.27	3.78	2.45	2.72	0	0	0	2.99	2.80	2.38	1.93	0	0	0	0	1.67	0	0	0	0	0	0	0	0	0.27	100.78
