NAME	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	TOT
bt491	93.44	5.46	0.68	0.06	0.54	0.03	0.02	0.03	0	0.02	0.02	0.02	0.01	0	0.01	0	0.02	0	0	0	0	0	0.01	0.01	0	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.40
rt491	74.92	11.46	0.71	0	0.01	0.03	0.01	0.24	0	0.04	0	0	0	0	0.01	0.02	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.46
bg491	100.21	3.96	1.04	0.46	0.57	0.14	0.09	3.79	0	0.14	0	0	0	0	0.57	0.05	0.05	0	0	0	0	0	0.05	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	111.20
rg491	73.69	8.13	0.64	0	0.41	0.03	0	5.79	0	0	0	0	0	0	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.10
rp491	130.83	1.52	0.58	0.20	1.13	0.51	0.30	1.35	0.23	0.22	0.27	0.32	0.08	0	0.68	0.25	0.25	0.41	0.23	0.04	0	0.05	0.27	0.07	0.39	0.18	0	0	0	0.07	0.32	0	0	0	0.01	0	0.05	0.27	0	0	0	0	0	0	0	0	0	0	0	141.08
bt492	94.04	7.44	0.63	0.13	0.08	0.02	0	0.02	0	0.05	0.03	0.01	0.01	0	0.01	0.01	0.02	0	0	0.02	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0.01	0	0	0	0	0	0	102.58
rt492	76.80	9.51	0.56	0.09	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.01
bg492	100.51	3.61	0.08	0.17	0	0	0	2.11	0	0	0	0	0	0	1.02	0.05	0	0	0	0	0	0.04	0.05	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.69
rg492	72.55	6.78	0.14	0.05	0	0	0	6.11	0	0.05	0	0	0	0	1.02	0.05	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.79
cpr492	125.11	2.02	0.52	0.25	0.39	0.43	0	0.52	0	0.60	0.25	0.43	0.15	0	0.10	0.38	0.77	0.17	0.24	0.17	0	0.26	0.44	0.25	0.30	0.19	0	0	0	0.24	0.52	0	0	0	0	0	0.38	0.15	0	0	0	0	0.01	0	0	0	0	0	0	135.24
