NAME	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	TOT
bt491	0	1.27	0.65	0.03	0.38	27.83	8.40	0	0.01	50.64	0	0	0	0	0	27.83	8.37	0	0	0	0	1.25	0.64	0.03	0.38	0	0.03	0	0.01	0	0	0.02	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127.78
rt491	0	0.46	0.60	0	0.01	8.20	2.24	0.03	0.01	15.31	0	0	0	0	0	8.20	2.22	0.03	0	0	0	0.44	0.60	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0.02	0	0.01	0	0	0.01	0	0	0	0	0	0	0	38.41
bg491	0.94	16.25	9.31	5.52	1.16	12.81	15.97	2.71	7.75	17.89	0	0	0	0	0	11.43	7.42	0.48	0	0	0	7.60	8.62	4.79	1.16	0.88	0.17	0	7.67	9.00	0.94	8.62	0.52	0.35	0	0.33	8.38	2.23	0.08	0.03	0	0.03	0.17	0.38	0	0.17	0	0	0	171.76
rg491	0.35	6.19	3.34	2.01	0.47	2.73	5.84	0.95	3.14	5.30	0	0	0	0	0	2.21	2.58	0.12	0	0	0	3.07	3.04	1.76	0.47	0.33	0.07	0	3.10	2.88	0.35	3.12	0.23	0.11	0	0.15	3.19	0.83	0.04	0	0	0	0.07	0.14	0	0.04	0	0	0	58.22
rp491	7.08	12.56	11.73	8.97	4.21	12.44	15.69	6.95	5.16	13.96	0	0	0	0	0	5.75	6.35	0.04	0	0	0	6.13	7.84	4.97	4.21	3.33	2.27	0	3.11	7.02	5.85	5.20	2.31	2.03	0	0.78	5.80	5.53	2.05	1.95	1.23	1.23	1.58	1.97	0	2.58	1.27	1.38	0	192.51
bt492	0	0	0	0	0	0	0	0	0	48.01	0	0	0	0	0	27.26	8.53	0.30	0	0	0	3.00	1.57	0.22	0.03	0.01	0.03	0	0.01	0	0.01	0.02	0	0.01	0	0.02	0.01	0	0.01	0	0	0	0	0	0	0.01	0	0	0	89.06
rt492	0	0	0	0	0	0	0	0	0	15.43	0	0	0	0	0	7.68	2.45	0	0	0	0	0.88	0.23	0.12	0.11	0	0	0	0.01	0.13	0	0	0	0	0	0	0.02	0.02	0	0	0	0.02	0	0	0	0	0	0	0	27.10
bg492	0	0	0	0	0	0	0	0	0	8.92	0	0	0	0	0	10.71	8.29	0.79	0	0	0	7.90	9.04	5.05	0.77	0.50	0.11	0	7.73	9.16	0.49	8.70	0.50	0.11	0	0.12	7.84	2.07	0.04	0	0	0	0.20	0.38	0	0.28	0	0	0	89.70
rg492	0	0	0	0	0	0	0	0	0	2.94	0	0	0	0	0	2.92	2.43	0.07	0	0	0	2.88	3.18	1.70	0.40	0.39	0.05	0	2.91	2.64	0.32	3.36	0.35	0.07	0	0.13	3.16	0.94	0.03	0.02	0	0	0.10	0.22	0	0.26	0	0	0	31.47
cpr492	0	0	0	0	0	0	0	0	0	6.72	0	0	0	0	0	5.67	6.76	0.11	0	0	0	6.80	7.63	4.01	3.47	3.25	1.87	0	3.50	7.66	3.94	5.60	2.08	1.75	0	0.69	6.70	4.48	2.40	1.37	1.75	1.07	1.51	2.09	0	2.11	1.80	1.95	0	98.74
